,timestamp,open,high,low,close,volume_base,volume,volume_quote,time,sma1,sma2,sma3,sma4,val,up,down,compra,venda,compra_price,venda_price,avgCandleSize,volumeThreshold11,bullElephantBar,bearElephantBar,compra_price_elephant,venda_price_elephant
279,1743188760000,129.27,129.33,129.23,129.26,185.1679,23938.857358,23938.857358,28-03-2025 19:06:00,129.40375,129.478,129.49475,129.66535,129.2725,True,False,False,False,,,0.08860000000000028,69611.7143404875,False,False,,
280,1743188820000,129.26,129.4,129.25,129.38,289.0462,37383.429896,37383.429896,28-03-2025 19:07:00,129.3775,129.4755,129.498,129.6614,129.3225,True,False,False,False,,,0.08915000000000034,69488.847565335,False,False,,
281,1743188880000,129.38,129.46,129.38,129.46,105.9668,13712.636968,13712.636968,28-03-2025 19:08:00,129.365,129.47150000000002,129.50125,129.6575,129.42000000000002,True,False,False,False,,,0.0892000000000003,69151.237301475,False,False,,
282,1743188940000,129.46,129.57,129.45,129.5,137.1994,17768.069526,17768.069526,28-03-2025 19:09:00,129.3625,129.4725,129.50575,129.6534,129.495,True,False,False,False,,,0.08900000000000034,68965.6056942375,False,False,,
283,1743189000000,129.5,129.5,129.44,129.44,97.4483,12616.721014,12616.721014,28-03-2025 19:10:00,129.3675,129.471,129.50725,129.6499,129.47,False,True,False,True,,129.44,0.08840000000000031,68403.2598411975,False,False,,
284,1743189060000,129.44,129.53,129.4,129.53,130.9855,16959.096541,16959.096541,28-03-2025 19:11:00,129.38625,129.476,129.50949999999997,129.6464,129.475,True,False,True,False,129.53,,0.08840000000000031,67881.82993524749,False,False,,
285,1743189120000,129.53,129.67,129.51,129.66,152.7401,19787.661693,19787.661693,28-03-2025 19:12:00,129.4375,129.4845,129.5095,129.6441,129.5925,True,False,False,False,,,0.08850000000000037,67569.13015518,False,False,,
286,1743189180000,129.66,129.67,129.59,129.63,158.3038,20520.750729,20520.750729,28-03-2025 19:13:00,129.48250000000002,129.49200000000002,129.50949999999997,129.64165,129.6375,True,False,False,False,,,0.08865000000000038,67359.89440106251,False,False,,
287,1743189240000,129.63,129.66,129.61,129.63,276.1276,35794.72196,35794.72196,28-03-2025 19:14:00,129.52875,129.49450000000002,129.507,129.6394,129.6325,False,True,False,False,,,0.08845000000000042,65495.0049621075,False,False,,
288,1743189300000,129.63,129.66,129.57,129.57,373.6253,48429.964575,48429.964575,28-03-2025 19:15:00,129.5525,129.48899999999998,129.50400000000002,129.6364,129.6075,False,True,False,False,,,0.08830000000000054,65372.4655126875,False,False,,
289,1743189360000,129.57,129.58,129.47,129.47,273.5372,35430.349284,35430.349284,28-03-2025 19:16:00,129.55375,129.4845,129.49949999999998,129.6336,129.5225,False,True,False,False,,,0.0881000000000006,64937.0715538425,False,False,,
290,1743189420000,129.47,129.48,129.31,129.31,155.5713,20129.178468,20129.178468,28-03-2025 19:17:00,129.53,129.47,129.49175,129.63055,129.39249999999998,False,True,False,False,,,0.08835000000000051,63757.3775179875,False,False,,
291,1743189480000,129.31,129.37,129.29,129.33,117.8627,15242.479458,15242.479458,28-03-2025 19:18:00,129.51624999999999,129.457,129.4855,129.627,129.32500000000002,False,True,False,False,,,0.08785000000000054,62026.681805745,False,False,,
292,1743189540000,129.33,129.43,129.33,129.42,112.874,14605.508477,14605.508477,28-03-2025 19:19:00,129.5025,129.44850000000002,129.48375000000001,129.62445,129.3775,True,False,False,False,,,0.08775000000000048,61552.306565039995,False,False,,
293,1743189600000,129.42,129.42,129.25,129.25,167.6454,21682.657608,21682.657608,28-03-2025 19:20:00,129.45125,129.433,129.478,129.6206,129.33499999999998,False,True,False,True,,129.25,0.08815000000000041,61039.9332940875,False,False,,
294,1743189660000,129.25,129.26,129.22,129.23,195.1022,25214.647438,25214.647438,28-03-2025 19:21:00,129.40125,129.4185,129.474,129.6171,129.24,False,True,False,False,,,0.08780000000000043,60466.5957199275,False,False,,
295,1743189720000,129.23,129.29,129.21,129.24,83.8158,10833.698341,10833.698341,28-03-2025 19:22:00,129.3525,129.4105,129.46750000000003,129.61315000000002,129.2425,True,False,False,False,,,0.08735000000000057,59858.008615245,False,False,,
296,1743189780000,129.24,129.36,129.24,129.31,646.6418,83609.992535,83609.992535,28-03-2025 19:23:00,129.32,129.407,129.46075,129.60905,129.28750000000002,True,False,False,False,,,0.08720000000000055,59878.122931695,False,False,,
297,1743189840000,129.31,129.36,129.26,129.27,635.7301,82213.256793,82213.256793,28-03-2025 19:24:00,129.29500000000002,129.40800000000002,129.45375,129.60505,129.3,True,False,False,False,,,0.08710000000000051,60124.29387914251,False,False,,
298,1743189900000,129.27,129.34,129.25,129.34,457.7802,59177.855767,59177.855767,28-03-2025 19:25:00,129.29874999999998,129.4115,129.44875000000002,129.6015,129.3,False,True,False,True,,129.34,0.08735000000000057,60222.1904253675,False,False,,
299,1743189960000,129.34,129.36,129.28,129.3,302.2755,39086.893217,39086.893217,28-03-2025 19:26:00,129.29500000000002,129.4135,129.44575,129.5976,129.32,True,False,False,False,,,0.08740000000000052,59879.919858487505,False,False,,
300,1743190020000,129.3,129.34,129.27,129.27,364.5011,47127.67364,47127.67364,28-03-2025 19:27:00,129.27625,129.408,129.44175,129.5933,129.295,False,True,False,True,,129.27,0.08730000000000061,60107.88142712999,False,False,,
301,1743190080000,129.27,129.31,129.26,129.3,232.1672,30016.293348,30016.293348,28-03-2025 19:28:00,129.2825,129.4,129.43575,129.59015,129.28500000000003,False,True,False,False,,,0.08645000000000067,59733.3606000375,False,False,,
302,1743190140000,129.3,129.35,129.29,129.35,112.2504,14515.146882,14515.146882,28-03-2025 19:29:00,129.2975,129.39249999999998,129.4325,129.58915000000002,129.3225,True,False,False,False,,,0.08480000000000061,58734.781995375,False,False,,
303,1743190200000,129.35,129.35,129.29,129.32,132.1859,17095.249683,17095.249683,28-03-2025 19:30:00,129.3075,129.3865,129.42875,129.58795,129.3275,True,False,False,False,,,0.08490000000000066,58375.1187203175,False,False,,
304,1743190260000,129.32,129.33,129.27,129.29,118.4687,15318.20798,15318.20798,28-03-2025 19:31:00,129.305,129.37449999999998,129.42525,129.58635,129.30249999999998,False,True,False,True,,129.29,0.08480000000000061,57011.08880123251,False,False,,
305,1743190320000,129.29,129.33,129.28,129.3,141.192,18256.536517,18256.536517,28-03-2025 19:32:00,129.30875,129.3565,129.4205,129.58545,129.3,False,True,False,False,,,0.08420000000000058,54908.238339255,False,False,,
306,1743190380000,129.3,129.44,129.29,129.41,152.011,19666.629664,19666.629664,28-03-2025 19:33:00,129.3175,129.3455,129.41875,129.58520000000001,129.35999999999999,True,False,True,False,129.41,,0.0846500000000006,54310.258980210005,False,False,,
307,1743190440000,129.41,129.45,129.39,129.44,70.8104,9163.845168,9163.845168,28-03-2025 19:34:00,129.335,129.33599999999998,129.41525,129.5855,129.4225,True,False,False,False,,,0.08440000000000054,53586.276652425004,False,False,,
308,1743190500000,129.44,129.47,129.32,129.47,510.1396,66010.844131,66010.844131,28-03-2025 19:35:00,129.35999999999999,129.33100000000002,129.41000000000003,129.5859,129.42499999999998,True,False,False,False,,,0.0845000000000006,53531.581357965,False,False,,
309,1743190560000,129.47,129.54,129.47,129.5,432.5229,56016.313862,56016.313862,28-03-2025 19:36:00,129.385,129.3325,129.4085,129.5873,129.495,True,False,False,False,,,0.08380000000000067,53264.419068435,False,False,,
310,1743190620000,129.5,129.56,129.5,129.52,462.5392,59912.529433,59912.529433,28-03-2025 19:37:00,129.40625,129.34300000000002,129.4065,129.58885,129.52,True,False,False,False,,,0.08385000000000076,53196.6926130375,False,False,,
311,1743190680000,129.52,129.59,129.43,129.43,176.041,22802.85637,22802.85637,28-03-2025 19:38:00,129.42000000000002,129.348,129.4025,129.5885,129.4925,False,True,False,False,,,0.08285000000000081,52845.265097137504,False,False,,
312,1743190740000,129.43,129.43,129.35,129.36,176.5129,22835.383185,22835.383185,28-03-2025 19:39:00,129.42875,129.345,129.39675,129.58715,129.3925,False,True,False,False,,,0.0825500000000008,52835.29712971499,False,False,,
313,1743190800000,129.36,129.37,129.32,129.35,132.506,17139.799304,17139.799304,28-03-2025 19:40:00,129.435,129.35,129.3915,129.5851,129.35,False,True,False,False,,,0.08195000000000092,52294.499160704996,False,False,,
314,1743190860000,129.35,129.42,129.3,129.3,227.5664,29434.033086,29434.033086,28-03-2025 19:41:00,129.42125,129.3535,129.38600000000002,129.5821,129.3425,False,True,False,False,,,0.08150000000000077,51886.92255324,False,False,,
315,1743190920000,129.3,129.3,129.27,129.27,97.9988,12668.848219,12668.848219,28-03-2025 19:42:00,129.4,129.35500000000002,129.38275,129.57915,129.285,False,True,False,False,,,0.08145000000000081,51450.22223517001,False,False,,
316,1743190980000,129.27,129.28,129.19,129.22,158.2776,20454.117968,20454.117968,28-03-2025 19:43:00,129.36875,129.35049999999998,129.37875,129.57575,129.24,False,True,False,False,,,0.0815000000000009,51190.76745332249,False,False,,
317,1743191040000,129.22,129.22,129.12,129.15,246.737,31870.697423,31870.697423,28-03-2025 19:44:00,129.325,129.34449999999998,129.37624999999997,129.57195,129.1775,False,True,False,False,,,0.08180000000000093,51024.71557047749,False,False,,
318,1743191100000,129.15,129.29,129.15,129.29,254.4936,32881.380064,32881.380064,28-03-2025 19:45:00,129.29625000000001,129.342,129.37675000000002,129.5686,129.22,True,False,False,False,,,0.0822500000000008,50809.068574365,False,False,,
319,1743191160000,129.29,129.3,129.21,129.29,154.4417,19962.843259,19962.843259,28-03-2025 19:46:00,129.27875,129.3415,129.3775,129.5645,129.2725,True,False,False,False,,,0.08150000000000077,50342.864180489996,False,False,,
320,1743191220000,129.29,129.31,129.23,129.31,400.9292,51830.048917,51830.048917,28-03-2025 19:47:00,129.2725,129.3435,129.37574999999998,129.56005000000002,129.28500000000003,True,False,False,False,,,0.08115000000000094,50229.8501811375,False,False,,
321,1743191280000,129.31,129.31,129.21,129.3,142.9735,18480.451551,18480.451551,28-03-2025 19:48:00,129.26625,129.3435,129.37175,129.55620000000002,129.28250000000003,False,True,False,True,,129.3,0.08055000000000093,50007.63744704249,False,False,,
322,1743191340000,129.3,129.47,129.3,129.34,215.7085,27906.576856,27906.576856,28-03-2025 19:49:00,129.27125,129.34300000000002,129.36775,129.55345,129.3525,True,False,False,False,,,0.07985000000000085,49748.60922812999,False,False,,
323,1743191400000,129.34,129.41,129.19,129.23,190.5297,24637.873682,24637.873682,28-03-2025 19:50:00,129.26625,129.3385,129.3625,129.5499,129.2925,False,True,False,True,,129.23,0.08015000000000086,49653.835056157506,False,False,,
324,1743191460000,129.23,129.27,129.19,129.22,158.4513,20474.720476,20474.720476,28-03-2025 19:51:00,129.26624999999999,129.335,129.35475000000002,129.54715,129.2275,False,True,False,False,,,0.07935000000000088,49579.9166298675,False,False,,
325,1743191520000,129.22,129.24,129.16,129.2,149.2984,19288.959672,19288.959672,28-03-2025 19:52:00,129.2725,129.32999999999998,129.34324999999998,129.5434,129.20499999999998,False,True,False,False,,,0.07855000000000104,49623.871781205,False,False,,
326,1743191580000,129.2,129.28,129.2,129.27,262.2866,33900.393277,33900.393277,28-03-2025 19:53:00,129.27,129.323,129.33425000000003,129.54045,129.2375,True,False,False,False,,,0.07845000000000127,49549.7293187475,False,False,,
327,1743191640000,129.27,129.42,129.27,129.42,315.9927,40879.768277,40879.768277,28-03-2025 19:54:00,129.28625,129.322,129.329,129.5384,129.345,True,False,False,False,,,0.07905000000000115,49593.815577442496,False,False,,
328,1743191700000,129.42,129.46,129.37,129.45,378.0453,48920.721329,48920.721329,28-03-2025 19:55:00,129.30375,129.321,129.326,129.5357,129.425,True,False,False,False,,,0.07840000000000118,49802.07490762499,False,False,,
329,1743191760000,129.45,129.45,129.28,129.37,114.4175,14799.787816,14799.787816,28-03-2025 19:56:00,129.3125,129.3145,129.32350000000002,129.53235,129.3875,False,True,False,False,,,0.07855000000000117,49745.52656678249,False,False,,
330,1743191820000,129.37,129.45,129.34,129.44,136.8878,17714.917531,17714.917531,28-03-2025 19:57:00,129.325,129.3105,129.32675,129.53005,129.39999999999998,True,False,True,False,129.44,,0.07820000000000121,49673.91849904501,False,False,,
331,1743191880000,129.44,129.56,129.36,129.55,176.9444,22900.579907,22900.579907,28-03-2025 19:58:00,129.365,129.3165,129.33225,129.5291,129.47750000000002,True,False,False,False,,,0.0779500000000013,49452.969595837494,False,False,,
332,1743191940000,129.55,129.55,129.34,129.39,290.4171,37591.133598,37591.133598,28-03-2025 19:59:00,129.38625,129.318,129.3315,129.5275,129.4575,False,True,False,False,,,0.07860000000000142,49520.060102362506,False,False,,
333,1743192000000,129.39,129.54,129.38,129.52,302.6468,39171.064073,39171.064073,28-03-2025 20:00:00,129.42625,129.3265,129.33825,129.52595,129.45749999999998,False,True,False,False,,,0.07865000000000151,49633.01074173,False,False,,
334,1743192060000,129.52,129.55,129.5,129.52,296.6577,38421.051849,38421.051849,28-03-2025 20:01:00,129.4575,129.3375,129.34550000000002,129.5252,129.5225,True,False,True,False,129.52,,0.07785000000000139,49785.152449485,False,False,,
335,1743192120000,129.52,129.56,129.46,129.47,162.1136,20995.780608,20995.780608,28-03-2025 20:02:00,129.46375,129.3475,129.35125,129.52395,129.50250000000003,False,True,False,False,,,0.07785000000000139,49838.57176885499,False,False,,
336,1743192180000,129.47,129.9,129.45,129.79,390.5292,50675.103346,50675.103346,28-03-2025 20:03:00,129.50625,129.376,129.36325000000002,129.52505000000002,129.6525,True,False,True,False,129.79,,0.07870000000000132,50079.679939994996,True,False,129.79,
337,1743192240000,129.79,130.0,129.78,129.99,138.2587,17961.218115,17961.218115,28-03-2025 20:04:00,129.58375,129.418,129.38125,129.52695,129.89,True,False,False,False,,,0.0795000000000013,49992.37426914,False,False,,
338,1743192300000,129.99,130.08,129.93,130.02,536.4346,69736.94096,69736.94096,28-03-2025 20:05:00,129.65625,129.4545,129.39825,129.5293,130.00500000000002,True,False,False,False,,,0.07935000000000131,50392.3800303375,False,False,,
339,1743192360000,130.02,130.28,130.02,130.26,526.9093,68588.876569,68588.876569,28-03-2025 20:06:00,129.745,129.503,129.42225000000002,129.5326,130.145,True,False,False,False,,,0.08030000000000129,50788.64913585,True,False,130.26,
340,1743192420000,130.26,130.42,130.26,130.39,857.2093,111698.026781,111698.026781,28-03-2025 20:07:00,129.87,129.55700000000002,129.45025,129.53695,130.33249999999998,True,False,False,False,,,0.08055000000000134,51466.531698239996,True,False,130.39,
341,1743192480000,130.39,130.39,129.96,130.0,779.8102,101473.899113,101473.899113,28-03-2025 20:08:00,129.93,129.592,129.46775,129.5398,130.185,False,True,False,False,,,0.08205000000000126,52001.04993587251,False,True,,130.0
342,1743192540000,130.0,130.0,129.72,129.77,983.637,127716.078829,127716.078829,28-03-2025 20:09:00,129.96125,129.6135,129.47825,129.5428,129.8725,False,True,False,False,,,0.08190000000000111,52633.016201002494,False,True,,129.77
343,1743192600000,129.77,129.79,129.73,129.78,344.0754,44645.705969,44645.705969,28-03-2025 20:10:00,130.0,129.641,129.48975000000002,129.5456,129.76749999999998,False,True,False,False,,,0.08170000000000101,52543.432345454996,False,False,,
344,1743192660000,129.78,129.89,129.73,129.89,419.8897,54496.367291,54496.367291,28-03-2025 20:11:00,130.0125,129.6745,129.50475,129.5485,129.8225,True,False,True,False,129.89,,0.08180000000000093,52272.0554569425,True,False,129.89,
345,1743192720000,129.89,129.89,129.8,129.87,372.4822,48375.817048,48375.817048,28-03-2025 20:12:00,129.9975,129.70800000000003,129.51899999999998,129.55085,129.8625,True,False,False,False,,,0.08145000000000081,52133.821926555,False,False,,
346,1743192780000,129.87,130.01,129.87,129.93,604.4586,78550.63473,78550.63473,28-03-2025 20:13:00,129.98624999999998,129.741,129.53199999999998,129.55335,129.92000000000002,True,False,False,False,,,0.08160000000000082,52357.11754383,False,False,,
347,1743192840000,129.93,129.93,129.79,129.8,150.7428,19571.836652,19571.836652,28-03-2025 20:14:00,129.92875,129.76000000000002,129.541,129.5544,129.8625,False,True,False,False,,,0.08145000000000081,52322.5000805625,False,False,,
348,1743192900000,129.8,129.9,129.77,129.85,171.7919,22303.612961,22303.612961,28-03-2025 20:15:00,129.86125,129.78,129.5505,129.55475,129.83,False,True,False,False,,,0.08075000000000074,51957.1932164325,False,False,,
349,1743192960000,129.85,129.91,129.85,129.9,148.8966,19339.490314,19339.490314,28-03-2025 20:16:00,129.84875,129.8065,129.5605,129.5567,129.8775,True,False,True,False,129.9,,0.07965000000000075,51836.726430179995,False,False,,
350,1743193020000,129.9,129.9,129.81,129.83,222.3901,28873.898911,28873.898911,28-03-2025 20:17:00,129.85625000000002,129.826,129.56825,129.55895,129.86,False,True,False,False,,,0.07935000000000074,51699.946596765,False,False,,
351,1743193080000,129.83,129.84,129.72,129.76,295.2218,38319.017922,38319.017922,28-03-2025 20:18:00,129.85375000000002,129.8365,129.5765,129.5609,129.7875,False,True,False,False,,,0.07965000000000089,51419.60352263249,False,False,,
352,1743193140000,129.76,129.94,129.76,129.89,209.154,27155.514041,27155.514041,28-03-2025 20:19:00,129.85375,129.8615,129.58975,129.56325,129.83749999999998,True,False,True,False,129.89,,0.08005000000000095,51383.610896002494,False,False,,
353,1743193200000,129.89,129.95,129.81,129.91,368.4119,47840.207871,47840.207871,28-03-2025 20:20:00,129.85875000000001,129.881,129.60375,129.56550000000001,129.89,True,False,False,False,,,0.0799500000000009,51448.203999015,False,False,,
354,1743193260000,129.91,130.07,129.91,130.07,332.9529,43286.957042,43286.957042,28-03-2025 20:21:00,129.87625,129.9085,129.623,129.56935000000001,129.99,True,False,False,False,,,0.0799500000000009,51474.95155085249,False,False,,
355,1743193320000,130.07,130.13,130.01,130.06,275.69,35857.770631,35857.770631,28-03-2025 20:22:00,129.90875,129.93800000000002,129.64275,129.57235,130.0675,True,False,False,False,,,0.07920000000000087,51485.941137195,False,False,,
356,1743193380000,130.06,130.06,130.0,130.02,311.1227,40454.200787,40454.200787,28-03-2025 20:23:00,129.93,129.9495,129.66275000000002,129.5754,130.035,False,True,False,False,,,0.07915000000000078,51633.78705095251,False,False,,
357,1743193440000,130.02,130.09,130.01,130.02,145.7392,18952.484685,18952.484685,28-03-2025 20:24:00,129.945,129.951,129.6845,129.57885,130.035,False,True,False,False,,,0.07875000000000085,51444.67748346001,False,False,,
358,1743193500000,130.02,130.04,129.96,129.97,203.4144,26441.98065,26441.98065,28-03-2025 20:25:00,129.9625,129.9485,129.70149999999998,129.58255,129.9975,False,True,False,False,,,0.07850000000000079,51484.703615227496,False,False,,
359,1743193560000,129.97,130.04,129.96,129.97,90.0886,11710.8807,11710.8807,28-03-2025 20:26:00,129.98875,129.93400000000003,129.7185,129.5856,129.985,False,True,False,False,,,0.07785000000000068,51380.79636876,False,False,,
360,1743193620000,129.97,130.05,129.96,130.03,79.1144,10284.378893,10284.378893,28-03-2025 20:27:00,130.00625,129.916,129.7365,129.5893,130.0025,True,False,True,False,130.03,,0.07780000000000058,51241.377878654996,False,False,,
361,1743193680000,130.03,130.04,129.98,130.03,115.2309,14980.60194,14980.60194,28-03-2025 20:28:00,130.02125,129.9175,129.75475,129.5929,130.01999999999998,True,False,False,False,,,0.07770000000000053,51148.907318257494,False,False,,
362,1743193740000,130.03,130.04,129.96,129.96,198.648,25828.227563,25828.227563,28-03-2025 20:29:00,130.0075,129.927,129.77024999999998,129.59629999999999,129.9975,False,True,False,False,,,0.07790000000000048,51047.66003251499,False,False,,
363,1743193800000,129.96,129.99,129.96,129.99,174.0256,22619.57176,22619.57176,28-03-2025 20:30:00,129.99875,129.9375,129.78925,129.5994,129.97500000000002,False,True,False,False,,,0.07760000000000047,50933.4640266825,False,False,,
364,1743193860000,129.99,130.08,129.93,130.08,214.262,27851.025841,27851.025841,28-03-2025 20:31:00,130.00625,129.947,129.81075,129.60389999999998,130.02,True,False,True,False,130.08,,0.0771000000000005,50935.413095640004,False,False,,
365,1743193920000,130.08,130.12,129.98,129.98,258.1007,33564.953858,33564.953858,28-03-2025 20:32:00,130.00125,129.9525,129.83025,129.60645,130.04000000000002,True,False,False,False,,,0.07615000000000066,50958.1843120275,False,False,,
366,1743193980000,129.98,130.0,129.84,129.84,220.4778,28640.901293,28640.901293,28-03-2025 20:33:00,129.985,129.948,129.84449999999998,129.60755,129.91500000000002,False,True,False,True,,129.84,0.07610000000000056,50867.365994055,False,False,,
367,1743194040000,129.84,129.86,129.79,129.85,497.45,64573.261416,64573.261416,28-03-2025 20:34:00,129.97,129.95049999999998,129.85525,129.60815,129.835,False,True,False,False,,,0.0756000000000006,50463.39417443999,False,False,,
368,1743194100000,129.85,129.89,129.81,129.81,84.3113,10948.153192,10948.153192,28-03-2025 20:35:00,129.9425,129.9485,129.86425,129.60895,129.84,True,False,False,False,,,0.07540000000000063,50379.486373185,False,False,,
369,1743194160000,129.81,129.82,129.75,129.76,90.6566,11766.742817,11766.742817,28-03-2025 20:36:00,129.90875,129.9415,129.874,129.6091,129.785,False,True,False,True,,129.76,0.07525000000000076,50281.3473126225,False,False,,
370,1743194220000,129.76,129.81,129.74,129.75,111.411,14456.535374,14456.535374,28-03-2025 20:37:00,129.8825,129.9375,129.88175,129.60835,129.765,False,True,False,False,,,0.07445000000000064,49827.520607219994,False,False,,
371,1743194280000,129.75,130.28,129.74,129.96,1674.0911,217839.352179,217839.352179,28-03-2025 20:38:00,129.87875,129.94750000000002,129.892,129.6084,129.9325,True,False,True,False,129.96,,0.07525000000000076,51135.2449659375,True,False,129.96,
372,1743194340000,129.96,129.96,129.81,129.95,235.1842,30550.206612,30550.206612,28-03-2025 20:39:00,129.8625,129.95049999999998,129.906,129.6092,129.92000000000002,False,True,False,True,,129.95,0.07450000000000088,51009.352302615,False,False,,
373,1743194400000,129.95,130.03,129.93,129.97,87.8442,11417.250529,11417.250529,28-03-2025 20:40:00,129.86125,129.95350000000002,129.91725000000002,129.6094,129.97,True,False,True,False,129.97,,0.07390000000000085,50889.18611121,False,False,,
374,1743194460000,129.97,129.98,129.87,129.88,1596.3192,207419.800149,207419.800149,28-03-2025 20:41:00,129.86625,129.944,129.92625,129.6089,129.925,False,True,False,True,,129.88,0.07410000000000096,51997.4854834275,False,True,,129.88
375,1743194520000,129.88,129.89,129.8,129.88,599.9321,77888.890105,77888.890105,28-03-2025 20:42:00,129.87,129.935,129.9365,129.60885,129.8625,False,True,False,False,,,0.07365000000000094,52299.44185324499,False,False,,
376,1743194580000,129.88,130.04,129.84,129.93,1403.0336,182264.687717,182264.687717,28-03-2025 20:43:00,129.885,129.9305,129.94,129.60905,129.9225,True,False,False,False,,,0.073900000000001,53328.59000067749,False,False,,
377,1743194640000,129.93,129.98,129.93,129.95,151.8666,19737.178533,19737.178533,28-03-2025 20:44:00,129.90875,129.927,129.939,129.61015,129.9475,True,False,False,False,,,0.07320000000000093,53273.2905164625,False,False,,
378,1743194700000,129.95,130.03,129.95,129.97,168.3077,21878.673656,21878.673656,28-03-2025 20:45:00,129.93625,129.927,129.93775,129.61205,129.975,True,False,False,False,,,0.07260000000000105,53284.340781892504,False,False,,
379,1743194760000,129.97,129.97,129.9,129.93,134.8858,17524.738502,17524.738502,28-03-2025 20:46:00,129.9325,129.925,129.92950000000002,129.6138,129.9425,False,True,False,False,,,0.07275000000000105,53329.528752180006,False,False,,
380,1743194820000,129.93,129.96,129.91,129.94,110.2277,14322.788274,14322.788274,28-03-2025 20:47:00,129.93124999999998,129.9205,129.91825,129.61545,129.935,False,True,False,False,,,0.072650000000001,53345.47090087501,False,False,,
381,1743194880000,129.94,129.94,129.77,129.77,206.4606,26799.324904,26799.324904,28-03-2025 20:48:00,129.90625,129.9075,129.9125,129.6167,129.855,False,True,False,False,,,0.07305000000000092,53339.27758722,False,False,,
382,1743194940000,129.77,129.77,129.64,129.65,156.7572,20335.872948,20335.872948,28-03-2025 20:49:00,129.8775,129.892,129.9095,129.617,129.7075,False,True,False,False,,,0.07330000000000098,53397.0964763025,False,False,,
383,1743195000000,129.65,129.65,129.47,129.47,674.8186,87455.123146,87455.123146,28-03-2025 20:50:00,129.82625000000002,129.866,129.90175,129.6176,129.56,False,True,False,False,,,0.07300000000000097,53693.59955204999,False,True,,129.47
384,1743195060000,129.47,129.47,129.26,129.26,1095.9106,141782.119114,141782.119114,28-03-2025 20:51:00,129.7425,129.825,129.88600000000002,129.61599999999999,129.365,False,True,False,False,,,0.07290000000000091,54366.66848631001,False,True,,129.26
385,1743195120000,129.26,129.31,129.25,129.27,794.2936,102678.019919,102678.019919,28-03-2025 20:52:00,129.6575,129.7895,129.871,129.614,129.2725,False,True,False,False,,,0.07250000000000113,54961.955066894996,False,False,,
386,1743195180000,129.27,129.39,129.27,129.34,1193.5125,154356.092086,154356.092086,28-03-2025 20:53:00,129.57875,129.7645,129.85625,129.61355,129.3175,True,False,False,False,,,0.0716500000000012,55802.5679358825,False,False,,
387,1743195240000,129.34,129.34,129.15,129.16,459.3966,59381.663408,59381.663408,28-03-2025 20:54:00,129.4825,129.73,129.84025,129.61205,129.2475,False,True,False,True,,129.16,0.07240000000000123,56090.9752778925,False,True,,129.16
388,1743195300000,129.16,129.16,128.0,128.49,6145.5572,789708.732545,789708.732545,28-03-2025 20:55:00,129.30125,129.66400000000002,129.80625,129.607,128.7025,False,True,False,False,,,0.0755500000000012,61817.06691942,False,True,,128.49
389,1743195360000,128.49,128.59,128.17,128.18,7629.8817,979931.4549,979931.4549,28-03-2025 20:56:00,129.10250000000002,129.58499999999998,129.76325,129.60095,128.35750000000002,False,True,False,False,,,0.07655000000000114,68847.52116297,False,True,,128.18
390,1743195420000,128.18,128.18,127.74,127.87,6417.2901,821183.539696,821183.539696,28-03-2025 20:57:00,128.88,129.49099999999999,129.71425,129.59345,127.9925,False,True,False,False,,,0.07800000000000125,74803.441472745,False,True,,127.87
391,1743195480000,127.87,128.23,127.8,128.21,5565.9848,712624.580413,712624.580413,28-03-2025 20:58:00,128.7225,129.40349999999998,129.6755,129.58695,128.0275,True,False,False,False,,,0.07900000000000133,79914.0560727675,True,False,128.21,
392,1743195540000,128.21,128.38,128.21,128.35,3954.6909,507312.978389,507312.978389,28-03-2025 20:59:00,128.60875000000001,129.32350000000002,129.637,129.58095,128.28750000000002,True,False,False,False,,,0.07950000000000117,83415.3573093225,True,False,128.35,
393,1743195600000,128.35,128.35,128.12,128.15,2844.3551,364693.630737,364693.630737,28-03-2025 21:00:00,128.46875,129.2325,129.59300000000002,129.57465,128.2425,False,True,False,True,,128.15,0.07980000000000104,85894.9609370775,False,True,,128.15
394,1743195660000,128.15,128.22,127.82,127.86,3803.2549,486821.021463,486821.021463,28-03-2025 21:01:00,128.28375,129.13150000000002,129.53775000000002,129.56709999999998,128.0125,False,True,False,False,,,0.08105000000000111,89435.41107765,False,True,,127.86
395,1743195720000,127.86,128.2,127.86,128.19,1537.2238,196835.308583,196835.308583,28-03-2025 21:02:00,128.1625,129.047,129.491,129.56099999999998,128.0275,True,False,False,False,,,0.08250000000000114,90816.5303681325,True,False,128.19,
396,1743195780000,128.19,128.31,128.12,128.28,1369.0354,175548.37616,175548.37616,28-03-2025 21:03:00,128.13625,128.96450000000002,129.4475,129.55495000000002,128.225,True,False,False,False,,,0.0825500000000011,92045.3484837525,True,False,128.28,
397,1743195840000,128.28,128.4,128.28,128.29,867.1182,111296.906708,111296.906708,28-03-2025 21:04:00,128.15,128.88150000000002,129.40425,129.54925,128.3125,True,False,False,False,,,0.08230000000000104,92814.6300484425,False,False,,
398,1743195900000,128.29,128.36,128.23,128.28,440.0883,56457.430416,56457.430416,28-03-2025 21:05:00,128.20125,128.797,129.36200000000002,129.5434,128.29,False,True,False,True,,128.28,0.08225000000000109,93160.7550989925,False,False,,
